Group Name,Rank,Species ,Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
Birds,60,"Plover, western snowy (Charadrius nivosus nivosus) - Pacific Coast population DPS-U.S.A. (CA, OR, WA), Mexico (within 50 miles of Pacific Coast)",T,"$1,496,588","$2,499,382","$3,995,970","$92,400","$4,088,370"
Birds,469,Po`ouli (honeycreeper) (Melamprosops phaeosoma) - Wherever found,E,"$84,263",$0,"$84,263",$0,"$84,263"
Birds,227,"Prairie-chicken, Attwater's greater (Tympanuchus cupido attwateri) - Wherever found",E,"$432,835","$10,500","$443,335",$0,"$443,335"
Birds,110,"Rail, California clapper (Rallus longirostris obsoletus) - Wherever found",E,"$617,416","$724,927","$1,342,343",$0,"$1,342,343"
Birds,479,"Rail, Guam (Rallus owstoni) - Wherever found, except where listed as an experimental population",E,"$34,171","$44,861","$79,032",$0,"$79,032"
Birds,717,"Rail, Guam (Rallus owstoni) - Rota",EXPN,"$27,125",$0,"$27,125",$0,"$27,125"
Birds,247,"Rail, light-footed clapper (Rallus longirostris levipes) - Wherever found",E,"$169,833","$200,325","$370,158",$0,"$370,158"
Birds,77,"Rail, Yuma Ridgways (Rallus obsoletus [=longirostris] yumanensis) - Wherever found",E,"$554,371","$2,024,772","$2,579,143",$0,"$2,579,143"
Birds,103,"Sage-grouse, Gunnison (Centrocercus minimus) - Wherever found",T,$0,"$1,030,379","$1,030,379","$464,417","$1,494,796"
Birds,117,"Scrub-jay, Florida (Aphelocoma coerulescens) - Wherever found",T,"$480,000","$685,757","$1,165,757",$0,"$1,165,757"
Birds,304,"Shearwater, Newell's Townsend's (Puffinus auricularis newelli) - Wherever found",T,"$214,506","$8,954","$223,460",$0,"$223,460"
Birds,76,"Shrike, San Clemente loggerhead (Lanius ludovicianus mearnsi) - Wherever found",E,"$30,050","$2,597,414","$2,627,464",$0,"$2,627,464"
Birds,113,"Sparrow, Cape Sable seaside (Ammodramus maritimus mirabilis) - Wherever found",E,"$507,000","$741,425","$1,248,425",$0,"$1,248,425"
Birds,252,"Sparrow, Florida grasshopper (Ammodramus savannarum floridanus) - Wherever found",E,"$230,000","$128,094","$358,094",$0,"$358,094"
Birds,137,"Sparrow, San Clemente sage (Amphispiza belli clementeae) - Wherever found",T,"$21,849","$967,094","$988,943",$0,"$988,943"
Birds,147,"Stilt, Hawaiian (Himantopus mexicanus knudseni) - Wherever found",E,"$136,581","$775,396","$911,977",$0,"$911,977"
Birds,104,"Stork, wood (Mycteria americana) - AL, FL, GA, MS, NC, SC",T,"$225,000","$1,151,257","$1,376,257","$75,400","$1,451,657"
Birds,442,"Storm-petrel, band-rumped (Oceanodroma castro) - USA (HI)",E,"$86,983","$8,954","$95,937",$0,"$95,937"
Birds,262," Swiftlet, Mariana gray (Aerodramus vanikorensis bartschi) - Wherever found",E,"$49,858","$267,965","$317,823",$0,"$317,823"
Birds,86,"Tern, California least (Sterna antillarum browni) - Wherever found",E,"$758,334","$1,378,417","$2,136,751",$0,"$2,136,751"
Birds,45,"Tern, least (Sterna antillarum) - interior pop.",E,"$453,472","$5,500,502","$5,953,974","$56,801","$6,010,775"
Birds,325," Tern, roseate (Sterna dougallii dougallii) - Northeast U.S. nesting population",E,"$52,483","$103,558","$156,041","$32,000","$188,041"
Birds,459,"Tern, roseate (Sterna dougallii dougallii) - Western Hemisphere except NE U.S.",T,"$22,000","$65,000","$87,000",$0,"$87,000"
Birds,416,"Thrush, large Kauai (=kamao) (Myadestes myadestinus) - Wherever found",E,"$104,441",$0,"$104,441",$0,"$104,441"
Birds,911,"Thrush, Molokai (Myadestes lanaiensis rutha) - Wherever found",E,"$13,878",$0,"$13,878",$0,"$13,878"
Birds,706,"Thrush, small Kauai (=puaiohi) (Myadestes palmeri) - Wherever found",E,"$28,501",$0,"$28,501",$0,"$28,501"
Birds,863,"Towhee, Inyo California (Pipilo crissalis eremophilus) - Wherever found",T,"$9,453","$6,702","$16,155",$0,"$16,155"
Birds,62,"Vireo, least Bell's (Vireo bellii pusillus) - Wherever found",E,"$864,338","$3,160,664","$4,025,002",$0,"$4,025,002"
Birds,913,"Warbler, elfin-woods (Setophaga angelae) - wherever found",T,"$13,500",$250,"$13,750",$0,"$13,750"
Birds,217,"Warbler, Kirtland's (Setophaga kirtlandii (= Dendroica kirtlandii)) - Wherever found",E,"$130,600","$301,346","$431,946","$56,366","$488,312"
Birds,718,"Warbler, nightingale reed (old world warbler) (Acrocephalus luscinia) - Wherever found",E,"$27,107",$0,"$27,107",$0,"$27,107"
Birds,1100,"Warbler (=wood), Bachman's (Vermivora bachmanii) - Wherever found",E,"$7,000",$0,"$7,000",$100,"$7,100"
Birds,244,"Warbler (=wood), golden-cheeked (Dendroica chrysoparia) - Wherever found",E,"$253,420","$127,020","$380,440",$0,"$380,440"
Birds,1054,"White-eye, bridled (Zosterops conspicillatus conspicillatus) - Wherever found",E,"$8,444",$0,"$8,444",$0,"$8,444"
Birds,646,"White-eye, Rota bridled (Zosterops rotensis) - Wherever found",E,"$36,706",$0,"$36,706",$0,"$36,706"
Birds,690,"Woodpecker, ivory-billed (Campephilus principalis) - Wherever found",E,"$25,029","$5,000","$30,029",$0,"$30,029"
Birds,19,"Woodpecker, red-cockaded (Picoides borealis) - Wherever found",E,"$1,631,589","$14,849,299","$16,480,888","$195,200","$16,676,088"
Birds subtotal,,,,"$33,211,615","$127,856,132","$161,067,747","$4,125,075","$165,192,822"
Reptiles,92,"Alligator, American (Alligator mississippiensis) - Wherever found",SAT,"$156,500","$1,470,725","$1,627,225","$135,000","$1,762,225"
Reptiles,1088,"Anole, Culebra Island giant (Anolis roosevelti) - Wherever found",E,"$7,500",$0,"$7,500",$0,"$7,500"
Reptiles,1210,"Boa, Mona (Epicrates monensis monensis) - Wherever found",T,"$3,000",$0,"$3,000",$0,"$3,000"
Reptiles,621,"Boa, Puerto Rican (Epicrates inornatus) - Wherever found",E,"$35,500","$5,413","$40,913",$0,"$40,913"
Reptiles,724,"Boa, Virgin Islands tree (Chilabothrus granti) - Wherever found",E,"$12,000",$0,"$12,000","$14,556","$26,556"
Reptiles,240,"Crocodile, American (Crocodylus acutus) - U.S.A (FL)",T,"$39,000","$372,809","$411,809",$0,"$411,809"
Reptiles,414,"Gartersnake, narrow-headed (Thamnophis rufipunctatus) - Wherever found",T,"$61,500","$46,260","$107,760",$0,"$107,760"
Reptiles,328,"Gartersnake, northern Mexican (Thamnophis eques megalops) - Wherever found",T,"$67,000","$116,975","$183,975",$0,"$183,975"
Reptiles,1163,"Gecko, Monito (Sphaerodactylus micropithecus) - Wherever found",E,"$5,000",$0,"$5,000",$0,"$5,000"
Reptiles,659,"Iguana, Cuban ground (Cyclura nubila nubila) - (Cyclura nubila nubila)",T,$0,"$33,800","$33,800",$0,"$33,800"
Reptiles,1163,"Iguana, Mona ground (Cyclura stejnegeri) - Wherever found",T,"$5,000",$0,"$5,000",$0,"$5,000"
Reptiles,235,"Lizard, blunt-nosed leopard (Gambelia silus) - Wherever found",E,"$252,000","$172,335","$424,335",$0,"$424,335"
Reptiles,347,"Lizard, Coachella Valley fringe-toed (Uma inornata) - Wherever found",T,"$48,000","$110,929","$158,929",$0,"$158,929"
Reptiles,763,"Lizard, St. Croix ground (Ameiva polops) - Wherever found",E,"$20,500","$2,500","$23,000",$0,"$23,000"
Reptiles,145,"Massasauga (=rattlesnake), eastern (Sistrurus catenatus) - Wherever found",T,"$542,520","$309,195","$851,715","$78,607","$930,322"
Reptiles,633,"Pinesnake, black (Pituophis melanoleucus lodingi) - Wherever found",T,$0,"$38,556","$38,556",$400,"$38,956"
Reptiles,105,"Pinesnake, Louisiana (Pituophis ruthveni) - Wherever found",T,"$54,600","$1,362,475","$1,417,075","$7,399","$1,424,474"
Reptiles,844,"Rattlesnake, New Mexican ridge-nosed (Crotalus willardi obscurus) - Wherever found",T,"$16,000","$1,250","$17,250",$0,"$17,250"
Reptiles,109,"Sea turtle, green (Chelonia mydas) - Central North Pacific DPS",T,"$130,231","$1,251,640","$1,381,871",$0,"$1,381,871"
Reptiles,166,"Sea turtle, green (Chelonia mydas) - Central South Pacific DPS",E,"$19,532","$699,570","$719,102",$0,"$719,102"
Reptiles,96,"Sea turtle, green (Chelonia mydas) - Central West Pacific DPS",E,"$88,920","$1,557,800","$1,646,720",$0,"$1,646,720"
Reptiles,467,"Sea turtle, green (Chelonia mydas) - East Indian- West Pacific DPS",T,"$84,784",$0,"$84,784",$0,"$84,784"
Reptiles,887,"Sea turtle, green (Chelonia mydas) - Mediterranean DPS",E,"$15,000",$0,"$15,000",$0,"$15,000"
Reptiles,99,"Sea turtle, green (Chelonia mydas) - East Pacific DPS",T,"$66,628","$1,474,462","$1,541,090",$0,"$1,541,090"
Reptiles,80,"Sea turtle, green (Chelonia mydas) - North Atlantic DPS",T,"$147,500","$2,321,002","$2,468,502","$3,000","$2,471,502"
Reptiles,125,"Sea turtle, green (Chelonia mydas) - South Atlantic DPS",T,"$50,800","$997,330","$1,048,130","$12,000","$1,060,130"
Reptiles,65,"Sea turtle, hawksbill (Eretmochelys imbricata) - Wherever found",E,"$525,783","$3,220,650","$3,746,433","$1,400","$3,747,833"
Reptiles,51,"Sea turtle, Kemp's ridley (Lepidochelys kempii) - Wherever found",E,"$160,500","$5,275,332","$5,435,832","$12,900","$5,448,732"
Reptiles,56,"Sea turtle, leatherback (Dermochelys coriacea) - Wherever found",E,"$815,320","$3,893,215","$4,708,535","$6,800","$4,715,335"
Reptiles,678,"Sea turtle, loggerhead (Caretta caretta) - Wherever found",RT,$0,$0,$0,"$31,300","$31,300"
Reptiles,53,"Sea turtle, loggerhead (Caretta caretta) - Northwest Atlantic Ocean DPS",T,"$568,206","$4,228,283","$4,796,489","$150,000","$4,946,489"
Reptiles,90,"Sea turtle, loggerhead (Caretta caretta) - North Pacific Ocean DPS",E,"$10,907","$1,894,139","$1,905,046",$0,"$1,905,046"
Reptiles,887,"Sea turtle, loggerhead (Caretta caretta) - Mediterranean Sea DPS",E,"$15,000",$0,"$15,000",$0,"$15,000"
Reptiles,430,"Sea turtle, loggerhead (Caretta caretta) - North Indian Ocean DPS",E,"$98,641",$0,"$98,641",$0,"$98,641"
Reptiles,261,"Sea turtle, loggerhead (Caretta caretta) - Northeast Atlantic Ocean DPS",E,"$73,800","$244,853","$318,653",$0,"$318,653"
Reptiles,242,"Sea turtle, loggerhead (Caretta caretta) - South Atlantic Ocean DPS",T,$0,"$390,716","$390,716",$0,"$390,716"
Reptiles,183,"Sea turtle, olive ridley (Lepidochelys olivacea) - Wherever found, except when listed as endangered under 50 CFR 224.101",T,"$22,679","$576,537","$599,216",$0,"$599,216"
Reptiles,264,"Sea turtle, olive ridley (Lepidochelys olivacea) - Breeding colony populations on Pacific coast of Mexico",E,"$316,689",$0,"$316,689",$0,"$316,689"
Reptiles,367,"Skink, bluetail mole (Eumeces egregius lividus) - Wherever found",T,"$83,000","$58,106","$141,106",$0,"$141,106"
Reptiles,243,"Skink, sand (Neoseps reynoldsi) - Wherever found",T,"$277,500","$110,725","$388,225",$0,"$388,225"
Reptiles,544,"Skink, Slevin's (Emoia slevini) - Wherever found",E,"$58,305",$0,"$58,305",$0,"$58,305"
Reptiles,929,"Snake, Atlantic salt marsh (Nerodia clarkii taeniata) - Wherever found",T,"$12,500",$569,"$13,069",$0,"$13,069"
Reptiles,1090,"Snake, copperbelly water (Nerodia erythrogaster neglecta) - Indiana north of 40 degrees north latitude, Michigan, Ohio",T,$0,"$1,066","$1,066","$6,366","$7,432"
Reptiles,1163,"Snake, copperbelly water (Nerodia erythrogaster neglecta) - Illinois, Kentucky, and Indiana south of 40 degrees north latitude",RT,"$5,000",$0,"$5,000",$0,"$5,000"
Reptiles,101,"Snake, eastern indigo (Drymarchon corais couperi) - Wherever found",T,"$426,000","$891,654","$1,317,654","$200,000","$1,517,654"
Reptiles,131,"Snake, giant garter (Thamnophis gigas) - Wherever found",T,"$589,100","$422,718","$1,011,818",$0,"$1,011,818"
Reptiles,257,"Snake, San Francisco garter (Thamnophis sirtalis tetrataenia) - Wherever found",E,"$277,300","$54,594","$331,894",$0,"$331,894"
Reptiles,664,"Tortoise, desert (Gopherus agassizii) - AZ south and east of Colorado R., and Mexico, when found outside of Mexico or said range in AZ",SAT,"$33,100",$100,"$33,200",$0,"$33,200"
Reptiles,26,"Tortoise, desert (Gopherus agassizii) - Wherever found, except AZ south and east of Colorado R., and Mexico",T,"$1,805,700","$10,854,890","$12,660,590",$0,"$12,660,590"
Reptiles,78,"Tortoise, gopher (Gopherus polyphemus) - West of Mobile and Tombigbee Rivers",T,"$48,500","$2,499,279","$2,547,779","$6,000","$2,553,779"
Reptiles,426,Tracaja (Podocnemis unifilis) - Wherever found,E,"$99,909",$0,"$99,909",$0,"$99,909"
Reptiles,1059,"Turtle, Alabama red-bellied (Pseudemys alabamensis) - Wherever found",E,$200,"$8,058","$8,258",$100,"$8,358"
Reptiles,181,"Turtle, bog (Clemmys muhlenbergii) - Wherever found, except GA, NC, SC, TN, VA",T,"$285,076","$284,330","$569,406","$38,000","$607,406"
Reptiles,307,"Turtle, bog (Clemmys muhlenbergii) - U.S.A. (GA, NC, SC, TN, VA)",SAT,"$99,943","$4,500","$104,443","$115,100","$219,543"
Reptiles,1227,"Turtle, flattened musk (Sternotherus depressus) - Black Warrior R. system upstream from Bankhead Dam",T,$900,"$1,337","$2,237",$0,"$2,237"
Reptiles,835,"Turtle, Plymouth Redbelly (Pseudemys rubriventris bangsi) - Wherever found",E,"$17,340",$100,"$17,440",$300,"$17,740"
Reptiles,687,"Turtle, ringed map (Graptemys oculifera) - Wherever found",T,"$24,000","$6,169","$30,169",$400,"$30,569"
Reptiles,901,"Turtle, Sonoyta mud (Kinosternon sonoriense longifemorale) - Wherever found",E,"$13,500",$756,"$14,256",$0,"$14,256"
Reptiles,1199,"Turtle, yellow-blotched map (Graptemys flavimaculata) - Wherever found",T,$0,"$2,913","$2,913",$400,"$3,313"
Reptiles,290,"Whipsnake (=striped racer), Alameda (Masticophis lateralis euryxanthus) - Wherever found",T,"$96,600","$153,929","$250,529",$0,"$250,529"
Reptiles subtotal,,,,"$8,790,013","$47,424,544","$56,214,557","$820,028","$57,034,585"
Amphibians,907,"Coqui, golden (Eleutherodactylus jasperi) - Wherever found",T,"$14,000",$0,"$14,000",$0,"$14,000"
Amphibians,175,"Coqui, Llanero (Eleutherodactylus juanariveroi) - Wherever found",E,"$4,500","$652,524","$657,024",$0,"$657,024"
Amphibians,82,"Frog, California red-legged (Rana draytonii) - Wherever found",T,"$1,409,605","$992,043","$2,401,648",$0,"$2,401,648"
Amphibians,312,"Frog, Chiricahua leopard (Rana chiricahuensis) - Wherever found",T,"$75,489","$139,494","$214,983",$0,"$214,983"
Amphibians,222,"Frog, dusky gopher (Rana sevosa) - Wherever found",E,"$169,000","$271,568","$440,568","$22,000","$462,568"
Amphibians,1210,"Frog, Goliath (Conraua goliath) - Wherever found",T,$0,"$3,000","$3,000",$0,"$3,000"
Amphibians,374,"Frog, mountain yellow-legged (Rana muscosa) - Southern California DPS",E,"$76,115","$60,706","$136,821",$0,"$136,821"
Amphibians,205,"Frog, mountain yellow-legged (Rana muscosa) - Northern California DPS",E,"$216,242","$311,600","$527,842",$0,"$527,842"
Amphibians,95,"Frog, Oregon spotted (Rana pretiosa) - Wherever found",T,"$982,887","$618,808","$1,601,695","$52,800","$1,654,495"
Amphibians,141,"Frog, Sierra Nevada Yellow-legged (Rana sierrae) - Wherever found",E,"$247,124","$703,200","$950,324",$0,"$950,324"
Amphibians,1115,Guajon (Eleutherodactylus cooki) - Wherever found,T,"$6,500",$0,"$6,500",$0,"$6,500"
Amphibians,265,"Hellbender, Ozark (Cryptobranchus alleganiensis bishopi) - Wherever found",E,"$196,000","$15,887","$211,887","$100,900","$312,787"
Amphibians,1087,"Salamander, Austin blind (Eurycea waterlooensis) - Wherever found",E,"$5,000",$0,"$5,000","$2,502","$7,502"
Amphibians,253,"Salamander, Barton Springs (Eurycea sosorum) - Wherever found",E,"$10,000","$336,224","$346,224","$2,502","$348,726"
Amphibians,193,"Salamander, California tiger (Ambystoma californiense) - U.S.A. (CA - Santa Barbara County)",E,"$568,688",$400,"$569,088",$0,"$569,088"
Amphibians,182,"Salamander, California tiger (Ambystoma californiense) - U.S.A. (CA - Sonoma County)",E,"$568,969","$36,000","$604,969",$0,"$604,969"
Amphibians,128,"Salamander, California tiger (Ambystoma californiense) - U.S.A. (Central CA DPS)",T,"$774,855","$255,617","$1,030,472",$0,"$1,030,472"
Amphibians,233,"Salamander, Cheat Mountain (Plethodon nettingi) - Wherever found",T,"$28,471","$404,239","$432,710",$0,"$432,710"
Amphibians,985,"Salamander, desert slender (Batrachoseps aridus) - Wherever found",E,$578,"$10,200","$10,778",$0,"$10,778"
Amphibians,190,"Salamander, frosted flatwoods (Ambystoma cingulatum) - Wherever found",T,"$232,500","$319,432","$551,932","$30,000","$581,932"
Amphibians,1162,"Salamander, Georgetown (Eurycea naufragia) - Wherever found",T,"$2,500",$0,"$2,500","$2,502","$5,002"
Amphibians,511,"Salamander, Jemez Mountains (Plethodon neomexicanus) - Wherever found",E,"$17,000","$50,000","$67,000",$0,"$67,000"
Amphibians,1003,"Salamander, Jollyville Plateau (Eurycea tonkawae) - Wherever found",T,"$10,000",$0,"$10,000",$0,"$10,000"
Amphibians,1064,"Salamander, Red Hills (Phaeognathus hubrichti) - Wherever found",T,"$7,000","$1,248","$8,248",$0,"$8,248"
Amphibians,364,"Salamander, Reticulated flatwoods (Ambystoma bishopi) - Wherever found",E,"$30,000","$84,369","$114,369","$30,000","$144,369"
Amphibians,448,"Salamander, Salado (Eurycea chisholmensis) - Wherever found",T,"$5,000","$89,216","$94,216",$0,"$94,216"
Amphibians,983,"Salamander, San Marcos (Eurycea nana) - Wherever found",T,"$10,000",$840,"$10,840",$0,"$10,840"
Amphibians,1220,"Salamander, San Marcos (Eurycea nana) - Spring Lake and nearby habitats immediately downstream of the dam forming Spring Lake",RT,$0,$0,$0,"$2,502","$2,502"
Amphibians,485,"Salamander, Santa Cruz long-toed (Ambystoma macrodactylum croceum) - Wherever found",E,"$75,963","$1,600","$77,563",$0,"$77,563"
Amphibians,486,"Salamander, Shenandoah (Plethodon shenandoah) - Wherever found",E,"$2,000","$75,421","$77,421",$0,"$77,421"
Amphibians,945,"Salamander, Sonora tiger (Ambystoma tigrinum stebbinsi) - Wherever found",E,"$12,500",$0,"$12,500",$0,"$12,500"
Amphibians,983,"Salamander, Texas blind (Eurycea [=Typhlomolge] rathbuni) - Wherever found",E,"$10,000",$840,"$10,840",$0,"$10,840"
Amphibians,134,"Toad, arroyo (=arroyo southwestern) (Anaxyrus californicus) - Wherever found",E,"$257,341","$737,609","$994,950",$0,"$994,950"
Amphibians,294,"Toad, Houston (Bufo houstonensis) - Wherever found",E,"$111,000","$132,007","$243,007","$4,387","$247,394"
Amphibians,359,"Toad, Puerto Rican crested (Peltophryne lemur) - Wherever found",T,"$5,000","$142,491","$147,491",$0,"$147,491"
Amphibians,250,"Toad, Wyoming (Bufo hemiophrys baxteri) - Wherever found",E,"$331,300","$14,500","$345,800","$15,251","$361,051"
Amphibians,271,"Toad, Yosemite (Anaxyrus canorus) - Wherever found",T,"$221,760","$67,606","$289,366",$0,"$289,366"
Amphibians,1130,"Waterdog, black warrior (=Sipsey Fork) (Necturus alabamensis) - Wherever found",E,"$4,500","$1,637","$6,137",$0,"$6,137"
Amphibians subtotal,,,,"$6,699,387","$6,530,326","$13,229,713","$265,346","$13,495,059"
Fishes,620,"Blindcat, Mexican (catfish) (Prietella phreatophila) - Wherever found",E,$0,"$41,000","$41,000",$0,"$41,000"
Fishes,130,Bocaccio (Sebastes paucispinis) - Puget Sound - Georgia Basin DPS,E,$0,"$776,899","$776,899","$235,600","$1,012,499"
Fishes,32,Bonytail (Gila elegans) - Wherever found,E,"$365,325","$8,919,502","$9,284,827","$217,932","$9,502,759"
Fishes,841,"Bonytongue, Asian (Scleropages formosus) - Wherever found",E,"$17,325",$0,"$17,325",$0,"$17,325"
Fishes,537,"Catfish, Yaqui (Ictalurus pricei) - Wherever found",T,"$43,700","$16,000","$59,700",$0,"$59,700"
Fishes,1256,"Cavefish, Alabama (Speoplatyrhinus poulsoni) - Wherever found",E,$700,$0,$700,$0,$700
Fishes,464,"Cavefish, Ozark (Amblyopsis rosae) - Wherever found",T,"$57,609","$27,960","$85,569",$500,"$86,069"
Fishes,353,"Chub, Borax Lake (Gila boraxobius) - Wherever found",E,"$115,100","$1,300","$116,400","$37,000","$153,400"
Fishes,1238,"Chub, Chihuahua (Gila nigrescens) - Wherever found",T,$0,"$1,600","$1,600",$0,"$1,600"
Fishes,178,"Chub, Gila (Gila intermedia) - Wherever found",E,"$48,000","$589,200","$637,200",$0,"$637,200"
Fishes,41,"Chub, humpback (Gila cypha) - Wherever found",E,"$31,300","$7,188,803","$7,220,103","$83,248","$7,303,351"
